INCIDENTNU,INCIDENTNA,INCIDENTTY,FIREDATE,FINANCIALY,FIREYEAR,SEASON,DATERELIAB,SHAPE_Leng,SHAPE_Area,hecter2,REGION,shape_le_1,shape_ar_1,hect3,region_code
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,466.4887714,6918.3678,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3013.885371,276076.4949,28,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,72.29283188,76.41300402,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1112.118915,3122.765304,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,17009.01162,6146047.433,615,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1203.05974,83388.35452,8,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5360.924801,486968.464,49,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,9581.074133,2667059.454,267,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4546.229489,728029.5379,73,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1817.908009,167951.1423,17,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,479.2995994,4491.185902,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,275.4060353,2416.043836,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1567.922196,130679.1549,13,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1055.439546,49827.60906,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,978.8423921,26012.35533,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,110764.5285,58399922.08,5840,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4423.159517,418637.3538,42,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5669.743424,718957.3499,72,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,106.4348753,209.0603125,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,189.8209853,905.71429,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1300.177182,70856.51358,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5402.565398,1022088.019,102,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4623.989433,234780.3407,23,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,47.30690748,29.59321503,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,360.181535,3359.094244,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5693.553268,508422.1076,51,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1094.872416,59696.72388,6,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6451.145967,927776.4699,93,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6187.761219,938384.4076,94,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,38556.45409,12958683.67,1296,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4918.454695,215002.2753,22,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4506.705881,685484.6026,69,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,56.34563756,105.5510286,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1281.975385,74302.31246,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,123519.1946,95623804.97,9562,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3226.248505,232694.5957,23,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3163.996365,488028.2881,49,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3670.53022,669459.1903,67,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,108.5876516,274.6783129,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,8735.821697,1920185.481,192,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,346.189395,3355.914886,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,283.2533797,3023.145625,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,12318.16903,3660686.413,366,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1939.810491,175881.4549,18,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5242.530466,474458.7476,47,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,761.0645288,5131.902563,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,10388.3719,2152620.378,215,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,158.3194167,845.2513951,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,23446.66038,6254369.098,625,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,51598.92242,10020921.58,1002,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,83.70956844,62.91792699,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,895.4752481,48371.9852,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,657.7359594,12052.77895,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,13873.32675,2938602.503,294,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1923.916631,114321.3216,11,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1854.044892,126027.5788,13,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,284.2428006,3185.799146,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,623.564164,19131.20667,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,133.5278244,765.871878,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1029.183069,32269.16494,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6960.201123,659368.896,66,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,47.64010928,50.13886505,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,840.6066711,8268.199034,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1007.644408,49229.80273,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,254.0187721,889.7979217,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,799.321407,12183.3953,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6481.007775,1028019.051,103,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,78936.32099,50046257.03,5005,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4297.882916,205418.1325,21,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,237.7628614,1649.96385,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2151.269266,267711.0982,27,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,13953.22816,3085038.139,309,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,313.9779645,2749.664811,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,7710.923997,1065921.258,107,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1774.337359,141396.2562,14,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,293.2646545,3466.089756,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,236.1425466,1116.053856,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,398.705088,2779.047291,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2469.81868,46725.18252,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,22656.79157,8127098.126,813,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3971.268582,238838.2917,24,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1608.203641,29111.13063,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1000.967169,15953.35691,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,604.8424504,22078.6538,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1160.714117,32537.47377,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,490.1001446,8535.214674,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,100.8193258,142.7149925,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2377.911245,240028.256,24,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2519.42332,71889.63519,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2439.639567,82128.82976,8,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,384.4147316,968.4840911,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,7037.972343,920136.7464,92,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,8408.136931,697573.1262,70,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,738.0634719,22698.83086,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,945.7139065,15188.60341,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5340.713045,1724468.142,172,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1717.185191,49155.74869,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1669.98073,74351.96834,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,98.10857146,76.585995,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1754.77392,75255.01324,8,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,15150.69482,2612058.608,261,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,15373.72284,1660684.233,166,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4898.703763,329066.6612,33,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1847.822976,119991.017,12,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3091.900013,223208.537,22,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,8287.530488,1113785.672,111,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2112.172499,207122.9247,21,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1858.782226,110779.6111,11,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,8986.386145,2152273.061,215,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,29246.51729,10528435.92,1053,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,50.94859266,55.44779499,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,823.7541809,19127.72734,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,744.7127998,21629.01199,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,954.0522502,41359.43762,4,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,180.3564956,7.885371957,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5995.607823,1363383.293,136,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,53890.39296,11895028.1,1190,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6492.243441,604952.1052,60,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,790.5331059,26515.82107,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,707.348291,8880.190824,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,17803.37955,3931227.26,393,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,668.5853146,14189.78571,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,7262.331318,891740.2307,89,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1628.909281,59741.23229,6,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,115.8567351,100.431575,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,30923.61248,9668488.507,967,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,9.99258037,0.951844505,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,540.2554103,9397.453056,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1115.994582,32343.99759,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,718.946584,15652.42886,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,26027.50423,5467462.863,547,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2739.061816,287595.8476,29,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2135.110648,301227.4452,30,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,179.9935358,300.40054,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,12466.08565,9631862.233,963,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1017.756193,45752.26699,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1140.031923,54333.95857,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,86.47137792,283.001259,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,400.3815684,8367.600611,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,465.4880034,1954.011124,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,466.344597,4693.586989,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,610.1489296,17462.16545,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1164.055477,36525.80594,4,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3113.676546,240101.1123,24,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,434.9382157,7367.385514,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,348.1078686,6100.309926,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,93.83397383,222.970169,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,18246.4623,3765020.774,377,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,478.1465068,7875.619233,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,245.7887939,1793.693156,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3276.321008,194751.2231,19,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1528.783992,98595.20976,10,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,594.0959822,16970.70956,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,410.9058633,6658.927957,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1510.617295,45070.14707,5,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,846.5909332,32301.13698,3,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2153.912962,273999.9418,27,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1390.865397,90771.39611,9,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4302.726219,480781.3136,48,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1707.512278,90947.10506,9,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,13174.81569,2946413.531,295,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,8642.276922,2325235.456,233,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1658.189791,71293.3032,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2512.276737,270532.4736,27,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5553.452747,1392789.868,139,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2551.948296,380292.4052,38,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,237.3401135,1618.347323,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,6932.538356,1773721.848,177,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1187.978774,64491.35813,6,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,132.7607009,279.258392,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,118.5554477,336.8724419,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2884.606183,164437.2356,16,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,15868.89463,6232455.292,623,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1508.69561,132144.9869,13,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,55787.02486,23155793.3,2316,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2738.838552,197133.1755,20,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,26824.54112,6520689.789,652,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,18146.66956,5146658.714,515,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,9608.143851,1884578.064,188,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4660.565499,496159.126,50,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1608405.931,2301561344,230156,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4066.429243,585687.3626,59,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,13652.94418,4788416.376,479,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5750.899575,611982.4129,61,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,14446.22789,2115553.692,212,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,5778.338629,1321829.904,132,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,11700.91709,4653080.616,465,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1480.722373,81578.28645,8,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,4552.279429,545959.5025,55,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,533.0260227,19547.01784,2,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,13370.82167,3622846.517,362,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1217.158086,66376.19394,7,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3040.602464,187765.1303,19,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,1006.242049,10584.25834,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,364.6202206,5310.194701,1,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,3419.200252,468199.4905,47,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,9624.303473,3113587.838,311,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,45.85972832,87.467536,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,31929.1863,7904417.886,790,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,526.2243536,3847.215165,0,Far North,44.05602368,58.29778733,72242787,9
0,,Bushfire,12/31/2003,2003/2004,2003,SUMMER,6,2634.548122,433831.5585,43,Far North,44.05602368,58.29778733,72242787,9
