Year,Month,Date,Region,Temp,Above 35,Burnoff,Hectares burned,Region Hectares,Hectare Percent Burnt,Bushfire,Severe Bushfire
1984,10,1/10/1984,5,25.1,3,0,0,30748633,0,0,0
1984,11,1/11/1984,5,26.1,6,0,0,30748633,0,0,0
1984,12,1/12/1984,5,27.4,4,0,0,30748633,0,0,0
1985,1,1/01/1985,5,29.5,9,0,0,30748633,0,0,0
1985,2,1/02/1985,5,27.8,3,0,8,30748633,2.60174E-05,1,0
1985,3,1/03/1985,5,27.6,4,0,267,30748633,0.000868331,1,0
1985,4,1/04/1985,5,25.3,3,0,8289,30748633,0.026957296,1,0
1985,5,1/05/1985,5,21.2,0,0,0,30748633,0,0,0
1985,6,1/06/1985,5,19.3,0,0,0,30748633,0,0,0
1985,7,1/07/1985,5,18.5,0,0,0,30748633,0,0,0
1985,8,1/08/1985,5,18.4,0,0,0,30748633,0,0,0
1985,9,1/09/1985,5,20.6,0,0,0,30748633,0,0,0
1985,10,1/10/1985,5,22.1,0,0,0,30748633,0,0,0
1985,11,1/11/1985,5,26.2,3,0,0,30748633,0,0,0
1985,12,1/12/1985,5,25.6,4,0,599931,30748633,1.951081858,1,0
1986,1,1/01/1986,5,28.0,5,0,1575,30748633,0.005122179,1,0
1986,2,1/02/1986,5,27.1,4,0,0,30748633,0,0,0
1986,3,1/03/1986,5,29.1,7,0,0,30748633,0,0,0
1986,4,1/04/1986,5,23.6,3,0,0,30748633,0,0,0
1986,5,1/05/1986,5,21.0,0,0,0,30748633,0,0,0
1986,6,1/06/1986,5,17.9,0,0,0,30748633,0,0,0
1986,7,1/07/1986,5,15.9,0,0,0,30748633,0,0,0
1986,8,1/08/1986,5,17.2,0,0,0,30748633,0,0,0
1986,9,1/09/1986,5,20.5,0,0,0,30748633,0,0,0
1986,10,1/10/1986,5,21.7,1,0,0,30748633,0,0,0
1986,11,1/11/1986,5,26.6,5,0,3431,30748633,0.01115822,1,0
1986,12,1/12/1986,5,27.0,5,0,436,30748633,0.001417949,1,0
1987,1,1/01/1987,5,27.3,4,0,0,30748633,0,0,0
1987,2,1/02/1987,5,26.6,2,0,0,30748633,0,0,0
1987,3,1/03/1987,5,25.9,3,0,0,30748633,0,0,0
1987,4,1/04/1987,5,25.0,2,0,0,30748633,0,0,0
1987,5,1/05/1987,5,19.2,0,0,0,30748633,0,0,0
1987,6,1/06/1987,5,18.5,0,0,0,30748633,0,0,0
1987,7,1/07/1987,5,17.5,0,0,0,30748633,0,0,0
1987,8,1/08/1987,5,17.4,0,0,0,30748633,0,0,0
1987,9,1/09/1987,5,21.8,1,0,0,30748633,0,0,0
1987,10,1/10/1987,5,23.3,3,0,0,30748633,0,0,0
1987,11,1/11/1987,5,26.5,2,0,956,30748633,0.003109081,1,0
1987,12,1/12/1987,5,27.1,6,0,0,30748633,0,0,0
1988,1,1/01/1988,5,29.5,9,0,0,30748633,0,0,0
1988,2,1/02/1988,5,24.8,1,0,0,30748633,0,0,0
1988,3,1/03/1988,5,27.5,5,0,0,30748633,0,0,0
1988,4,1/04/1988,5,23.8,0,0,11748,30748633,0.038206577,1,0
1988,5,1/05/1988,5,21.7,0,0,0,30748633,0,0,0
1988,6,1/06/1988,5,19.4,0,0,0,30748633,0,0,0
1988,7,1/07/1988,5,17.8,0,0,0,30748633,0,0,0
1988,8,1/08/1988,5,18.9,0,0,0,30748633,0,0,0
1988,9,1/09/1988,5,23.8,1,0,0,30748633,0,0,0
1988,10,1/10/1988,5,26.6,6,0,0,30748633,0,0,0
1988,11,1/11/1988,5,23.8,3,0,0,30748633,0,0,0
1988,12,1/12/1988,5,26.2,2,0,100471,30748633,0.326749485,1,0
1989,1,1/01/1989,5,27.6,6,0,0,30748633,0,0,0
1989,2,1/02/1989,5,29.7,9,0,0,30748633,0,0,0
1989,3,1/03/1989,5,26.8,5,0,0,30748633,0,0,0
1989,4,1/04/1989,5,23.2,0,0,0,30748633,0,0,0
1989,5,1/05/1989,5,20.2,0,0,0,30748633,0,0,0
1989,6,1/06/1989,5,15.5,0,0,0,30748633,0,0,0
1989,7,1/07/1989,5,15.9,0,0,0,30748633,0,0,0
1989,8,1/08/1989,5,16.7,0,0,0,30748633,0,0,0
1989,9,1/09/1989,5,21.3,0,0,0,30748633,0,0,0
1989,10,1/10/1989,5,23.3,2,0,0,30748633,0,0,0
1989,11,1/11/1989,5,25.8,3,0,0,30748633,0,0,0
1989,12,1/12/1989,5,29.4,9,0,36682,30748633,0.11929636,1,0
1990,1,1/01/1990,5,28.6,5,0,0,30748633,0,0,0
1990,2,1/02/1990,5,26.2,2,0,0,30748633,0,0,0
1990,3,1/03/1990,5,27.9,6,0,0,30748633,0,0,0
1990,4,1/04/1990,5,23.9,0,0,0,30748633,0,0,0
1990,5,1/05/1990,5,22.3,0,0,0,30748633,0,0,0
1990,6,1/06/1990,5,17.7,0,0,0,30748633,0,0,0
1990,7,1/07/1990,5,17.1,0,0,0,30748633,0,0,0
1990,8,1/08/1990,5,17.1,0,0,0,30748633,0,0,0
1990,9,1/09/1990,5,22.3,1,0,0,30748633,0,0,0
1990,10,1/10/1990,5,25.1,4,0,55,30748633,0.00017887,1,0
1990,11,1/11/1990,5,27.3,7,0,6485,30748633,0.021090368,1,0
1990,12,1/12/1990,5,27.0,7,0,0,30748633,0,0,0
1991,1,1/01/1991,5,29.9,5,0,0,30748633,0,0,0
1991,2,1/02/1991,5,30.1,7,0,1333,30748633,0.004335152,1,0
1991,3,1/03/1991,5,26.0,1,0,189,30748633,0.000614661,1,0
1991,4,1/04/1991,5,24.9,2,0,0,30748633,0,0,0
1991,5,1/05/1991,5,21.1,0,0,0,30748633,0,0,0
1991,6,1/06/1991,5,19.4,0,0,0,30748633,0,0,0
1991,7,1/07/1991,5,17.9,0,0,0,30748633,0,0,0
1991,8,1/08/1991,5,18.6,0,0,0,30748633,0,0,0
1991,9,1/09/1991,5,22.2,0,0,0,30748633,0,0,0
1991,10,1/10/1991,5,25.4,3,0,0,30748633,0,0,0
1991,11,1/11/1991,5,26.6,5,0,0,30748633,0,0,0
1991,12,1/12/1991,5,24.8,2,0,9504,30748633,0.030908691,1,0
1992,1,1/01/1992,5,25.3,2,0,0,30748633,0,0,0
1992,2,1/02/1992,5,27.6,5,0,0,30748633,0,0,0
1992,3,1/03/1992,5,27.5,3,0,0,30748633,0,0,0
1992,4,1/04/1992,5,24.7,1,0,0,30748633,0,0,0
1992,5,1/05/1992,5,20.1,0,0,0,30748633,0,0,0
1992,6,1/06/1992,5,18.5,0,0,0,30748633,0,0,0
1992,7,1/07/1992,5,18.9,0,0,0,30748633,0,0,0
1992,8,1/08/1992,5,17.9,0,0,0,30748633,0,0,0
1992,9,1/09/1992,5,18.1,0,0,0,30748633,0,0,0
1992,10,1/10/1992,5,22.3,0,0,0,30748633,0,0,0
1992,11,1/11/1992,5,22.8,0,0,0,30748633,0,0,0
1992,12,1/12/1992,5,23.4,1,0,11454,30748633,0.037250436,1,0
1993,1,1/01/1993,5,29.0,8,0,0,30748633,0,0,0
1993,2,1/02/1993,5,28.2,6,0,0,30748633,0,0,0
1993,3,1/03/1993,5,26.7,2,0,0,30748633,0,0,0
1993,4,1/04/1993,5,26.7,0,0,0,30748633,0,0,0
1993,5,1/05/1993,5,21.8,0,0,0,30748633,0,0,0
1993,6,1/06/1993,5,17.3,0,0,0,30748633,0,0,0
1993,7,1/07/1993,5,18.4,0,0,0,30748633,0,0,0
1993,8,1/08/1993,5,20.7,0,0,0,30748633,0,0,0
1993,9,1/09/1993,5,21.4,0,0,0,30748633,0,0,0
1993,10,1/10/1993,5,22.6,0,0,0,30748633,0,0,0
1993,11,1/11/1993,5,26.4,5,0,0,30748633,0,0,0
1993,12,1/12/1993,5,25.7,4,0,0,30748633,0,0,0
1994,1,1/01/1994,5,27.7,6,0,300,30748633,0.000975653,1,0
1994,2,1/02/1994,5,27.0,3,0,0,30748633,0,0,0
1994,3,1/03/1994,5,29.1,6,0,0,30748633,0,0,0
1994,4,1/04/1994,5,25.4,0,0,0,30748633,0,0,0
1994,5,1/05/1994,5,22.6,0,0,0,30748633,0,0,0
1994,6,1/06/1994,5,18.7,0,0,0,30748633,0,0,0
1994,7,1/07/1994,5,20.1,0,0,0,30748633,0,0,0
1994,8,1/08/1994,5,19.0,0,0,0,30748633,0,0,0
1994,9,1/09/1994,5,20.8,0,0,0,30748633,0,0,0
1994,10,1/10/1994,5,25.2,6,0,831,30748633,0.002702559,1,0
1994,11,1/11/1994,5,24.2,2,0,0,30748633,0,0,0
1994,12,1/12/1994,5,29.6,8,0,22,30748633,7.15479E-05,1,0
1995,1,1/01/1995,5,26.5,2,0,0,30748633,0,0,0
1995,2,1/02/1995,5,29.6,7,0,0,30748633,0,0,0
1995,3,1/03/1995,5,23.9,2,0,0,30748633,0,0,0
1995,4,1/04/1995,5,22.4,0,0,0,30748633,0,0,0
1995,5,1/05/1995,5,20.2,0,0,0,30748633,0,0,0
1995,6,1/06/1995,5,18.3,0,0,0,30748633,0,0,0
1995,7,1/07/1995,5,16.8,0,0,0,30748633,0,0,0
1995,8,1/08/1995,5,20.4,0,0,0,30748633,0,0,0
1995,9,1/09/1995,5,21.5,0,0,0,30748633,0,0,0
1995,10,1/10/1995,5,25.6,5,0,0,30748633,0,0,0
1995,11,1/11/1995,5,25.9,3,0,0,30748633,0,0,0
1995,12,1/12/1995,5,27.2,3,0,76112,30748633,0.247529703,1,0
1996,1,1/01/1996,5,26.3,3,0,10870,30748633,0.035351165,1,0
1996,2,1/02/1996,5,31.1,10,0,1331,30748633,0.004328648,1,0
1996,3,1/03/1996,5,29.9,10,0,0,30748633,0,0,0
1996,4,1/04/1996,5,22.8,1,0,0,30748633,0,0,0
1996,5,1/05/1996,5,21.5,0,0,0,30748633,0,0,0
1996,6,1/06/1996,5,18.9,0,0,0,30748633,0,0,0
1996,7,1/07/1996,5,17.9,0,0,0,30748633,0,0,0
1996,8,1/08/1996,5,18.2,0,0,0,30748633,0,0,0
1996,9,1/09/1996,5,21.4,0,0,0,30748633,0,0,0
1996,10,1/10/1996,5,24.5,3,0,0,30748633,0,0,0
1996,11,1/11/1996,5,25.0,1,0,282,30748633,0.000917114,1,0
1996,12,1/12/1996,5,26.8,4,0,0,30748633,0,0,0
1997,1,1/01/1997,5,29.9,8,0,0,30748633,0,0,0
1997,2,1/02/1997,5,32.1,11,0,282,30748633,0.000917114,1,0
1997,3,1/03/1997,5,24.3,0,0,0,30748633,0,0,0
1997,4,1/04/1997,5,25.1,0,0,0,30748633,0,0,0
1997,5,1/05/1997,5,19.4,0,0,0,30748633,0,0,0
1997,6,1/06/1997,5,17.2,0,0,0,30748633,0,0,0
1997,7,1/07/1997,5,16.6,0,0,0,30748633,0,0,0
1997,8,1/08/1997,5,17.9,0,0,0,30748633,0,0,0
1997,9,1/09/1997,5,20.3,0,0,0,30748633,0,0,0
1997,10,1/10/1997,5,23.0,3,0,0,30748633,0,0,0
1997,11,1/11/1997,5,26.9,5,0,4102,30748633,0.01334043,1,0
1997,12,1/12/1997,5,26.4,2,0,0,30748633,0,0,0
1998,1,1/01/1998,5,27.3,5,0,0,30748633,0,0,0
1998,2,1/02/1998,5,28.3,4,0,0,30748633,0,0,0
1998,3,1/03/1998,5,27.4,5,0,0,30748633,0,0,0
1998,4,1/04/1998,5,23.4,1,0,0,30748633,0,0,0
1998,5,1/05/1998,5,22.4,0,0,0,30748633,0,0,0
1998,6,1/06/1998,5,18.2,0,0,0,30748633,0,0,0
1998,7,1/07/1998,5,15.5,0,0,0,30748633,0,0,0
1998,8,1/08/1998,5,19.8,0,0,0,30748633,0,0,0
1998,9,1/09/1998,5,22.8,0,0,0,30748633,0,0,0
1998,10,1/10/1998,5,23.6,2,0,0,30748633,0,0,0
1998,11,1/11/1998,5,26.1,3,0,0,30748633,0,0,0
1998,12,1/12/1998,5,27.4,5,0,67789,30748633,0.220461833,1,0
1999,1,1/01/1999,5,29.7,9,0,3603,30748633,0.011717594,1,0
1999,2,1/02/1999,5,29.0,5,0,0,30748633,0,0,0
1999,3,1/03/1999,5,25.8,2,0,0,30748633,0,0,0
1999,4,1/04/1999,5,23.2,0,0,0,30748633,0,0,0
1999,5,1/05/1999,5,22.6,0,0,0,30748633,0,0,0
1999,6,1/06/1999,5,19.5,0,0,0,30748633,0,0,0
1999,7,1/07/1999,5,19.2,0,0,0,30748633,0,0,0
1999,8,1/08/1999,5,20.5,0,0,0,30748633,0,0,0
1999,9,1/09/1999,5,23.5,2,0,0,30748633,0,0,0
1999,10,1/10/1999,5,24.2,2,0,0,30748633,0,0,0
1999,11,1/11/1999,5,23.6,2,0,0,30748633,0,0,0
1999,12,1/12/1999,5,26.9,3,0,0,30748633,0,0,0
2000,1,1/01/2000,5,28.5,6,0,34024,30748633,0.110652074,1,0
2000,2,1/02/2000,5,31.5,10,0,0,30748633,0,0,0
2000,3,1/03/2000,5,27.0,6,0,0,30748633,0,0,0
2000,4,1/04/2000,5,24.6,0,0,0,30748633,0,0,0
2000,5,1/05/2000,5,19.9,0,0,0,30748633,0,0,0
2000,6,1/06/2000,5,18.4,0,0,0,30748633,0,0,0
2000,7,1/07/2000,5,18.6,0,0,0,30748633,0,0,0
2000,8,1/08/2000,5,18.0,0,0,0,30748633,0,0,0
2000,9,1/09/2000,5,21.8,1,0,0,30748633,0,0,0
2000,10,1/10/2000,5,22.6,0,0,0,30748633,0,0,0
2000,11,1/11/2000,5,27.2,5,0,0,30748633,0,0,0
2000,12,1/12/2000,5,28.6,4,0,48619,30748633,0.158117598,1,0
2001,1,1/01/2001,5,32.8,13,0,61687,30748633,0.200617049,1,0
2001,2,1/02/2001,5,30.8,8,0,9454,30748633,0.030746082,1,0
2001,3,1/03/2001,5,26.6,5,0,0,30748633,0,0,0
2001,4,1/04/2001,5,24.7,1,0,0,30748633,0,0,0
2001,5,1/05/2001,5,20.5,0,0,0,30748633,0,0,0
2001,6,1/06/2001,5,18.4,0,0,0,30748633,0,0,0
2001,7,1/07/2001,5,17.4,0,0,0,30748633,0,0,0
2001,8,1/08/2001,5,19.7,0,0,0,30748633,0,0,0
2001,9,1/09/2001,5,22.9,1,0,0,30748633,0,0,0
2001,10,1/10/2001,5,21.0,0,0,813,30748633,0.00264402,1,0
2001,11,1/11/2001,5,23.7,2,0,118,30748633,0.000383757,1,0
2001,12,1/12/2001,5,23.6,1,0,0,30748633,0,0,0
2002,1,1/01/2002,5,27.6,7,0,0,30748633,0,0,0
2002,2,1/02/2002,5,25.5,3,0,0,30748633,0,0,0
2002,3,1/03/2002,5,26.3,2,0,0,30748633,0,0,0
2002,4,1/04/2002,5,26.5,0,0,312,30748633,0.001014679,1,0
2002,5,1/05/2002,5,23.2,0,0,0,30748633,0,0,0
2002,6,1/06/2002,5,18.6,0,0,0,30748633,0,0,0
2002,7,1/07/2002,5,19.5,0,0,0,30748633,0,0,0
2002,8,1/08/2002,5,19.5,0,0,0,30748633,0,0,0
2002,9,1/09/2002,5,21.4,0,0,0,30748633,0,0,0
2002,10,1/10/2002,5,23.6,0,0,0,30748633,0,0,0
2002,11,1/11/2002,5,26.9,5,0,4506,30748633,0.01465431,1,0
2002,12,1/12/2002,5,28.3,6,0,276799,30748633,0.900199368,1,0
2003,1,1/01/2003,5,30.5,10,0,65,30748633,0.000211392,1,0
2003,2,1/02/2003,5,28.0,5,0,0,30748633,0,0,0
2003,3,1/03/2003,5,25.4,2,0,0,30748633,0,0,0
2003,4,1/04/2003,5,24.4,0,0,0,30748633,0,0,0
2003,5,1/05/2003,5,21.6,0,0,6551,30748633,0.021305012,1,0
2003,6,1/06/2003,5,18.5,0,0,0,30748633,0,0,0
2003,7,1/07/2003,5,18.9,0,0,0,30748633,0,0,0
2003,8,1/08/2003,5,17.8,0,0,0,30748633,0,0,0
2003,9,1/09/2003,5,21.2,1,0,0,30748633,0,0,0
2003,10,1/10/2003,5,20.8,0,0,0,30748633,0,0,0
2003,11,1/11/2003,5,27.0,5,0,8626,30748633,0.02805328,1,0
2003,12,1/12/2003,5,29.0,8,0,354832,30748633,1.153976504,1,0
2004,1,1/01/2004,5,25.7,3,0,0,30748633,0,0,0
2004,2,1/02/2004,5,29.9,8,0,0,30748633,0,0,0
2004,3,1/03/2004,5,26.9,4,0,66,30748633,0.000214644,1,0
2004,4,1/04/2004,5,24.2,0,0,0,30748633,0,0,0
2004,5,1/05/2004,5,21.1,0,0,0,30748633,0,0,0
2004,6,1/06/2004,5,19.0,0,0,0,30748633,0,0,0
2004,7,1/07/2004,5,16.8,0,0,0,30748633,0,0,0
2004,8,1/08/2004,5,19.0,0,0,0,30748633,0,0,0
2004,9,1/09/2004,5,20.3,0,0,0,30748633,0,0,0
2004,10,1/10/2004,5,25.8,3,2,0,30748633,0,0,0
2004,11,1/11/2004,5,26.5,5,12,0,30748633,0,0,0
2004,12,1/12/2004,5,27.4,6,0,45398,30748633,0.147642336,1,0
2005,1,1/01/2005,5,28.3,6,0,76876,30748633,0.250014366,1,0
2005,2,1/02/2005,5,28.1,8,0,0,30748633,0,0,0
2005,3,1/03/2005,5,27.6,4,0,0,30748633,0,0,0
2005,4,1/04/2005,5,27.6,6,0,526,30748633,0.001710645,1,0
2005,5,1/05/2005,5,22.5,0,27,0,30748633,0,0,0
2005,6,1/06/2005,5,19.5,0,0,0,30748633,0,0,0
2005,7,1/07/2005,5,17.6,0,0,0,30748633,0,0,0
2005,8,1/08/2005,5,19.4,0,0,0,30748633,0,0,0
2005,9,1/09/2005,5,20.9,0,0,0,30748633,0,0,0
2005,10,1/10/2005,5,24.7,5,0,0,30748633,0,0,0
2005,11,1/11/2005,5,26.5,5,0,0,30748633,0,0,0
2005,12,1/12/2005,5,29.7,10,0,33280,30748633,0.108232454,1,0
2006,1,1/01/2006,5,30.0,7,0,2007,30748633,0.006527119,1,0
2006,2,1/02/2006,5,25.1,1,0,0,30748633,0,0,0
2006,3,1/03/2006,5,27.5,7,0,0,30748633,0,0,0
2006,4,1/04/2006,5,22.7,0,1548,0,30748633,0,0,0
2006,5,1/05/2006,5,19.7,0,0,0,30748633,0,0,0
2006,6,1/06/2006,5,17.1,0,0,0,30748633,0,0,0
2006,7,1/07/2006,5,16.7,0,0,0,30748633,0,0,0
2006,8,1/08/2006,5,22.0,0,0,0,30748633,0,0,0
2006,9,1/09/2006,5,24.0,1,0,0,30748633,0,0,0
2006,10,1/10/2006,5,25.2,2,0,17189,30748633,0.055901672,1,0
2006,11,1/11/2006,5,27.7,7,0,72956,30748633,0.237265832,1,0
2006,12,1/12/2006,5,27.8,7,0,727,30748633,0.002364333,1,0
2007,1,1/01/2007,5,29.5,6,0,965,30748633,0.003138351,1,0
2007,2,1/02/2007,5,30.7,8,0,81671,30748633,0.265608556,1,0
2007,3,1/03/2007,5,26.2,5,0,0,30748633,0,0,0
2007,4,1/04/2007,5,26.3,2,6,0,30748633,0,0,0
2007,5,1/05/2007,5,21.9,0,0,64335,30748633,0.209228814,1,0
2007,6,1/06/2007,5,17.0,0,0,0,30748633,0,0,0
2007,7,1/07/2007,5,19.0,0,0,0,30748633,0,0,0
2007,8,1/08/2007,5,22.0,0,0,0,30748633,0,0,0
2007,9,1/09/2007,5,25.0,0,0,0,30748633,0,0,0
2007,10,1/10/2007,5,26.5,4,0,2,30748633,6.50435E-06,1,0
2007,11,1/11/2007,5,28.7,7,4,49303,30748633,0.160342087,1,0
2007,12,1/12/2007,5,29.4,8,0,290543,30748633,0.94489729,1,0
2008,1,1/01/2008,5,27.7,3,0,3414,30748633,0.011102933,1,0
2008,2,1/02/2008,5,26.9,4,0,4286,30748633,0.013938831,1,0
2008,3,1/03/2008,5,32.0,15,18,0,30748633,0,0,0
2008,4,1/04/2008,5,25.4,0,132,0,30748633,0,0,0
2008,5,1/05/2008,5,22.2,0,0,0,30748633,0,0,0
2008,6,1/06/2008,5,19.7,0,0,0,30748633,0,0,0
2008,7,1/07/2008,5,18.1,0,0,0,30748633,0,0,0
2008,8,1/08/2008,5,17.4,0,0,0,30748633,0,0,0
2008,9,1/09/2008,5,23.9,1,0,0,30748633,0,0,0
2008,10,1/10/2008,5,26.9,6,0,24380,30748633,0.079288078,1,0
2008,11,1/11/2008,5,25.8,3,0,0,30748633,0,0,0
2008,12,1/12/2008,5,26.6,2,0,267,30748633,0.000868331,1,0
2009,1,1/01/2009,5,30.7,8,0,233,30748633,0.000757757,1,0
2009,2,1/02/2009,5,30.9,7,0,0,30748633,0,0,0
2009,3,1/03/2009,5,26.7,1,227,0,30748633,0,0,0
2009,4,1/04/2009,5,24.2,1,88,131,30748633,0.000426035,1,0
2009,5,1/05/2009,5,19.9,0,0,0,30748633,0,0,0
2009,6,1/06/2009,5,18.4,0,0,0,30748633,0,0,0
2009,7,1/07/2009,5,18.0,0,0,0,30748633,0,0,0
2009,8,1/08/2009,5,21.1,0,0,0,30748633,0,0,0
2009,9,1/09/2009,5,22.2,0,0,0,30748633,0,0,0
2009,10,1/10/2009,5,24.3,3,2379,64,30748633,0.000208139,1,0
2009,11,1/11/2009,5,30.2,10,25,312,30748633,0.001014679,1,0
2009,12,1/12/2009,5,29.1,7,0,1518,30748633,0.004936805,1,0
2010,1,1/01/2010,5,30.9,9,0,517,30748633,0.001681376,1,0
2010,2,1/02/2010,5,30.3,8,0,0,30748633,0,0,0
2010,3,1/03/2010,5,28.6,4,786,0,30748633,0,0,0
2010,4,1/04/2010,5,25.1,1,51,72,30748633,0.000234157,1,0
2010,5,1/05/2010,5,21.7,0,58,956,30748633,0.003109081,1,0
2010,6,1/06/2010,5,17.7,0,0,0,30748633,0,0,0
2010,7,1/07/2010,5,16.8,0,0,0,30748633,0,0,0
2010,8,1/08/2010,5,17.1,0,0,0,30748633,0,0,0
2010,9,1/09/2010,5,18.1,0,0,0,30748633,0,0,0
2010,10,1/10/2010,5,23.4,1,828,0,30748633,0,0,0
2010,11,1/11/2010,5,24.7,4,123,0,30748633,0,0,0
2010,12,1/12/2010,5,27.5,5,0,4889,30748633,0.015899894,1,0
2011,1,1/01/2011,5,29.8,6,0,3524,30748633,0.011460672,1,0
2011,2,1/02/2011,5,27.6,3,0,2232,30748633,0.007258859,1,0
2011,3,1/03/2011,5,24.2,1,62,0,30748633,0,0,0
2011,4,1/04/2011,5,24.4,0,794,0,30748633,0,0,0
2011,5,1/05/2011,5,19.5,0,0,0,30748633,0,0,0
2011,6,1/06/2011,5,18.8,0,0,0,30748633,0,0,0
2011,7,1/07/2011,5,18.5,0,0,0,30748633,0,0,0
2011,8,1/08/2011,5,20.1,0,0,0,30748633,0,0,0
2011,9,1/09/2011,5,23.2,0,0,0,30748633,0,0,0
2011,10,1/10/2011,5,23.4,1,0,1238,30748633,0.004026195,1,0
2011,11,1/11/2011,5,27.3,4,0,99352,30748633,0.323110299,1,0
2011,12,1/12/2011,5,29.0,6,0,152729,30748633,0.496701756,1,0
2012,1,1/01/2012,5,28.1,4,0,989,30748633,0.003216403,1,0
2012,2,1/02/2012,5,27.7,6,0,0,30748633,0,0,0
2012,3,1/03/2012,5,27.1,4,230,0,30748633,0,0,0
2012,4,1/04/2012,5,26.5,2,975,0,30748633,0,0,0
2012,5,1/05/2012,5,20.5,0,0,0,30748633,0,0,0
2012,6,1/06/2012,5,17.8,0,0,0,30748633,0,0,0
2012,7,1/07/2012,5,16.9,0,0,0,30748633,0,0,0
2012,8,1/08/2012,5,19.1,0,0,0,30748633,0,0,0
2012,9,1/09/2012,5,23.5,0,0,0,30748633,0,0,0
2012,10,1/10/2012,5,26.0,3,1253,0,30748633,0,0,0
2012,11,1/11/2012,5,27.8,6,0,150878,30748633,0.490681976,1,0
2012,12,1/12/2012,5,28.4,6,0,283122,30748633,0.920762884,1,0
2013,1,1/01/2013,5,29.6,7,0,2342,30748633,0.007616599,1,0
2013,2,1/02/2013,5,28.8,7,0,2,30748633,6.50435E-06,1,0
2013,3,1/03/2013,5,28.9,8,138,2,30748633,6.50435E-06,1,0
2013,4,1/04/2013,5,25.7,1,958,0,30748633,0,0,0
2013,5,1/05/2013,5,22.8,0,0,0,30748633,0,0,0
2013,6,1/06/2013,5,17.8,0,0,0,30748633,0,0,0
2013,7,1/07/2013,5,18.0,0,0,0,30748633,0,0,0
2013,8,1/08/2013,5,20.7,0,0,0,30748633,0,0,0
2013,9,1/09/2013,5,26.5,2,0,0,30748633,0,0,0
2013,10,1/10/2013,5,26.7,5,226,0,30748633,0,0,0
2013,11,1/11/2013,5,25.9,7,0,14154,30748633,0.046031315,1,0
2013,12,1/12/2013,5,29.0,8,0,70357,30748633,0.228813424,1,0
2014,1,1/01/2014,5,30.3,8,0,133812,30748633,0.435180322,1,0
2014,2,1/02/2014,5,28.8,6,0,0,30748633,0,0,0
2014,3,1/03/2014,5,26.5,5,147,131,30748633,0.000426035,1,0
2014,4,1/04/2014,5,24.5,1,132,0,30748633,0,0,0
2014,5,1/05/2014,5,23.5,0,0,0,30748633,0,0,0
2014,6,1/06/2014,5,18.1,0,0,0,30748633,0,0,0
2014,7,1/07/2014,5,17.7,0,0,0,30748633,0,0,0
2014,8,1/08/2014,5,19.7,0,0,0,30748633,0,0,0
2014,9,1/09/2014,5,23.3,2,13,0,30748633,0,0,0
2014,10,1/10/2014,5,27.5,7,0,3474,30748633,0.011298063,1,0
2014,11,1/11/2014,5,28.7,8,106,13517,30748633,0.043959678,1,0
2014,12,1/12/2014,5,26.5,3,0,55324,30748633,0.179923446,1,0
2015,1,1/01/2015,5,27.0,3,0,0,30748633,0,0,0
2015,2,1/02/2015,5,29.8,6,0,0,30748633,0,0,0
2015,3,1/03/2015,5,26.4,4,0,324,30748633,0.001053705,1,0
2015,4,1/04/2015,5,21.3,0,0,0,30748633,0,0,0
2015,5,1/05/2015,5,19.4,0,0,0,30748633,0,0,0
2015,6,1/06/2015,5,18.6,0,0,0,30748633,0,0,0
2015,7,1/07/2015,5,17.2,0,0,0,30748633,0,0,0
2015,8,1/08/2015,5,18.4,0,0,0,30748633,0,0,0
2015,9,1/09/2015,5,22.0,0,2,0,30748633,0,0,0
2015,10,1/10/2015,5,27.7,8,0,360,30748633,0.001170784,1,0
2015,11,1/11/2015,5,28.0,8,0,7,30748633,2.27652E-05,1,0
2015,12,1/12/2015,5,31.7,12,1066,26652,30748633,0.086677024,1,0
2016,1,1/01/2016,5,28.9,8,0,133,30748633,0.00043254,1,0
2016,2,1/02/2016,5,26.4,2,0,0,30748633,0,0,0
2016,3,1/03/2016,5,26.0,1,0,0,30748633,0,0,0
2016,4,1/04/2016,5,24.5,0,904,0,30748633,0,0,0
1955,1,1/01/1955,6,,,0,0,6028591,0,0,0
1955,2,1/02/1955,6,,,0,0,6028591,0,0,0
1955,3,1/03/1955,6,,,0,0,6028591,0,0,0
1955,4,1/04/1955,6,,,0,0,6028591,0,0,0
1955,5,1/05/1955,6,,,0,0,6028591,0,0,0
1955,6,1/06/1955,6,,,0,0,6028591,0,0,0
1955,7,1/07/1955,6,,,0,0,6028591,0,0,0
1955,8,1/08/1955,6,,,0,0,6028591,0,0,0
1955,9,1/09/1955,6,,,0,0,6028591,0,0,0
1955,10,1/10/1955,6,,,0,0,6028591,0,0,0
1955,11,1/11/1955,6,,,0,0,6028591,0,0,0
1955,12,1/12/1955,6,,,0,0,6028591,0,0,0
1956,1,1/01/1956,6,,,0,0,6028591,0,0,0
1956,2,1/02/1956,6,,,0,7171,6028591,0.118949851,1,0
1956,3,1/03/1956,6,,,0,0,6028591,0,0,0
1956,4,1/04/1956,6,,,0,0,6028591,0,0,0
1956,5,1/05/1956,6,,,0,0,6028591,0,0,0
1956,6,1/06/1956,6,,,0,0,6028591,0,0,0
1956,7,1/07/1956,6,,,0,0,6028591,0,0,0
1956,8,1/08/1956,6,,,0,0,6028591,0,0,0
